3:51:08 AM,SELL,1.08000000,23.57000000,25.456,ACA,BUSD,0.708,34.535,0.73710000
10:24:13 AM,BUY,1.11700000,22.15000000,24.742,BUSD,ACA,N/A,33.567,0.73710000
4:42:18 PM,SELL,1.12900000,22.12000000,24.973,ACA,BUSD,0.265,33.752,0.73990000
10:48:20 PM,BUY,1.14000000,21.71000000,24.749,BUSD,ACA,N/A,33.449,0.73990000
