12:59:18 AM,BUY,1.61800000,15.48000000,25.047,BUSD,BICO,N/A,33.856,0.73980000
3:44:20 AM,SELL,1.66400000,15.47000000,25.742,BICO,BUSD,0.686,34.796,0.73980000
10:14:22 AM,BUY,1.61900000,15.47000000,25.046,BUSD,BICO,N/A,33.855,0.73980000
12:14:22 PM,SELL,1.67200000,15.45000000,25.832,BICO,BUSD,0.793,34.918,0.73980000
6:59:24 PM,BUY,1.67500000,14.96000000,25.058,BUSD,BICO,N/A,33.972,0.73760000
