6:55:25 AM,SELL,0.41660000,60.00000000,24.996,ADX,BUSD,0.575,33.751,0.74060000
11:19:26 AM,BUY,0.40130000,62.00000000,24.881,BUSD,ADX,N/A,33.596,0.74060000
10:19:39 PM,SELL,0.40660000,61.00000000,24.803,ADX,BUSD,0.299,33.627,0.73760000
