4:03:50 AM,SELL,16.35000000,1.57000000,25.670,BTCST,BUSD,0.823,34.652,0.74080000
8:24:51 AM,BUY,16.47000000,1.52000000,25.034,BUSD,BTCST,N/A,33.793,0.74080000
