1:17:22 AM,BUY,94.50000000,0.26190000,24.750,BUSD,ALCX,N/A,33.505,0.73870000
2:53:26 AM,SELL,96.00000000,0.26160000,25.114,ALCX,BUSD,0.393,33.998,0.73870000
7:05:27 AM,BUY,99.10000000,0.24970000,24.745,BUSD,ALCX,N/A,33.498,0.73870000
