3:42:14 PM,SELL,13.54000000,1.87000000,25.320,CITY,BUSD,0.349,33.905,0.74680000
8:54:17 PM,BUY,13.63000000,1.83000000,24.943,BUSD,CITY,N/A,33.400,0.74680000
