3:18:22 AM,SELL,0.89300000,28.30000000,25.272,ADA,BUSD,0.594,34.078,0.74160000
3:00:23 PM,BUY,0.90200000,27.70000000,24.985,BUSD,ADA,N/A,33.713,0.74110000
