12:18:38 AM,SELL,0.07522000,334.60000000,25.169,ANKR,BUSD,0.452,33.971,0.74090000
12:05:46 PM,BUY,0.07698000,325.50000000,25.057,BUSD,ANKR,N/A,33.811,0.74110000
