3:36:19 PM,BUY,4.72900000,5.20000000,24.591,BUSD,ANT,N/A,33.245,0.73970000
8:09:29 PM,SELL,4.78000000,5.10000000,24.378,ANT,BUSD,0.260,32.957,0.73970000
